"Title","word","lemma"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","palestinian","palestinian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","territory","territory"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","army","army"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","telegram","telegram"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","begun","begin"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","initial","initial"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","stages","stage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","offensive","offensive"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","operation","operation"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","chariots","chariot"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","operation","operation"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","expansion","expansion"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","battle","battle"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","strip","strip"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","goal","goal"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","achieving","achieve"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","objectives","objective"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","including","include"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","release","release"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","abducted","abduct"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","defeat","defeat"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","post","post"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","arabic","arabic"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","separate","separate"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","statement","statement"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","english","english"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","army","army"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","mobilizing","mobilize"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","troops","troop"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","achieve","achieve"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","operational","operational"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","control","control"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","strip","strip"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","civil","civil"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","defence","defence"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","agency","agency"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","israeli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","strikes","strike"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","killed","kill"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","people","people"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","friday","friday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","army","army"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","forces","force"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","struck","strike"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","terror","terror"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","targets","target"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","strip","strip"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hours","hour"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","resumed","resume"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","military","military"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","offensive","offensive"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","march","march"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","month","month"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","truce","truce"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","war","war"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","triggered","trigger"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","palestinian","palestinian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","october","october"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","operation","operation"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","prime","prime"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","minister","minister"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","benjamin","benjamin"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","netanyahu","netanyahu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","increasing","increase"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","pressure","pressure"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","lift","lift"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sweeping","sweep"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","blockade","blockade"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","ngos","ngos"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","warn","warn"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","critical","critical"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","shortages","shortage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","food","food"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","clean","clean"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","water","water"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","fuel","fuel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","medicines","medicine"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","return","return"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","fighting","fight"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","march","march"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","drawn","draw"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","international","international"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","condemnation","condemnation"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","rights","right"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","chief","chief"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","friday","friday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","denouncing","denounce"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","renewed","renew"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attacks","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","apparent","apparent"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","push","push"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","permanently","permanently"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","displace","displace"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","population","population"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","barrage","barrage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","bombs","bomb"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","denial","denial"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","humanitarian","humanitarian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","assistance","assistance"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","underline","underline"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","appears","appear"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","push","push"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","permanent","permanent"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","demographic","demographic"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","shift","shift"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","defiance","defiance"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","international","international"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","law","law"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","tantamount","tantamount"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","ethnic","ethnic"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","cleansing","cleanse"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","volker","volker"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","turk","turk"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","statement","statement"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","main","main"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","israeli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","campaign","campaign"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","representing","represent"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","families","family"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostages","hostage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","extending","extend"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","fighting","fight"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","netanyahu","netanyahu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","missing","miss"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","historic","historic"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","opportunity","opportunity"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","loved","love"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","diplomacy","diplomacy"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","friday","friday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","demanded","demand"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","united","unite"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","press","press"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","lift","lift"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","blockade","blockade"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","return","return"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","israeli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostage","hostage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","released","release"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","edan","edan"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","alexander","alexander"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","living","live"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostage","hostage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","nationality","nationality"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","freed","free"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","week","week"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","direct","direct"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","engagement","engagement"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","trump","trump"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","administration","administration"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","left","leave"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sidelined","sideline"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","understanding","understand"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","washington","washington"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","release","release"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","senior","senior"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","official","official"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","taher","taher"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","al","al"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","nunu","nunu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","awaiting","await"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","expecting","expect"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","administration","administration"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","exert","exert"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","pressure","pressure"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","crossings","crossing"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","entry","entry"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","humanitarian","humanitarian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","decision","decision"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","cut","cut"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","intended","intend"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","force","force"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","concessions","concession"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","holds","hold"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","dozens","dozen"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","israeli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostages","hostage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","seized","seize"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","october","october"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sparked","spark"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","war","war"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","president","president"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","donald","donald"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","trump","trump"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","acknowledged","acknowledge"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","friday","friday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","lot","lot"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","people","people"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","starving","starve"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","besieged","besiege"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","palestinian","palestinian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","territory","territory"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","care","care"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","trump","trump"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","told","tell"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","reporters","reporter"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","abu","abu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","dhabi","dhabi"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","regional","regional"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","tour","tour"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","excluded","exclude"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","key","key"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","ally","ally"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","arab","arab"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","league","league"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","meet","meet"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","baghdad","baghdad"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","saturday","saturday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","discuss","discuss"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","regional","regional"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","crises","crisis"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","expected","expect"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","agenda","agendum"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","united","unite"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","nations","nation"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","chief","chief"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","antonio","antonio"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","guterres","guterres"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attend","attend"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","summit","summit"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","spanish","spanish"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","prime","prime"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","minister","minister"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","pedro","pedro"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sanchez","sanchez"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sharply","sharply"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","criticised","criticise"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","offensive","offensive"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","expected","expect"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","address","address"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","guest","guest"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","october","october"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","resulted","result"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","deaths","death"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","people","people"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","israeli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","civilians","civilian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","afp","afp"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","tally","tally"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","based","base"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","official","official"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","figures","figure"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostages","hostage"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","remain","remain"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","including","include"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","military","military"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","dead","dead"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","health","health"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","ministry","ministry"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","run","run"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","territory","territory"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","people","people"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","killed","kill"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","resumed","resume"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","strikes","strike"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","march","march"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","taking","take"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","toll","toll"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","civil","civil"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","defence","defence"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","agency","agency"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","israeli","israeli"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strikes","strike"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","tuesday","tuesday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","killed","kill"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","people","people"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","war","war"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","ravaged","ravage"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","palestinian","palestinian"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","territory","territory"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","intensified","intensify"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","military","military"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","offensive","offensive"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","aimed","aim"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","crushing","crush"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","hamas","hamas"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","trickled","trickle"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strip","strip"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","monday","monday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","time","time"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","months","month"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","widespread","widespread"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","condemnation","condemnation"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","total","total"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","blockade","blockade"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","sparked","spark"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","severe","severe"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","shortages","shortage"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","food","food"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","medicine","medicine"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","tuesday","tuesday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","spokesman","spokesman"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","received","receive"
