"Title","word","stemmed"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","cleansing","cleans"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","volker","volker"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","turk","turk"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","statement","statement"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","main","main"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","isra"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","campaign","campaign"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","representing","repres"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","families","famili"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostages","hostag"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","extending","extend"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","fighting","fight"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","netanyahu","netanyahu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","missing","miss"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","historic","histor"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","opportunity","opportun"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","loved","love"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","diplomacy","diplomaci"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","friday","friday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","demanded","demand"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","united","unit"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","press","press"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","lift","lift"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","blockade","blockad"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","return","return"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","isra"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostage","hostag"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","released","releas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","edan","edan"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","alexander","alexand"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","living","live"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostage","hostag"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","nationality","nation"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","freed","freed"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","week","week"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","direct","direct"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","engagement","engag"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","trump","trump"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","administration","administr"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","left","left"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sidelined","sidelin"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","understanding","understand"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","washington","washington"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","release","releas"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","senior","senior"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","official","offici"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","taher","taher"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","al","al"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","nunu","nunu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","awaiting","await"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","expecting","expect"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","administration","administr"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","exert","exert"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","pressure","pressur"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","crossings","cross"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","entry","entri"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","humanitarian","humanitarian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","decision","decis"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","cut","cut"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","intended","intend"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","force","forc"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","concessions","concess"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","holds","hold"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","dozens","dozen"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","isra"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostages","hostag"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","seized","seiz"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","october","octob"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sparked","spark"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","war","war"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","president","presid"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","donald","donald"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","trump","trump"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","acknowledged","acknowledg"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","friday","friday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","lot","lot"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","people","peopl"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","starving","starv"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","besieged","besieg"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","palestinian","palestinian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","territory","territori"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","care","care"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","trump","trump"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","told","told"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","reporters","report"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","abu","abu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","dhabi","dhabi"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","regional","region"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","tour","tour"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","excluded","exclud"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","key","key"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","ally","alli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","arab","arab"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","league","leagu"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","meet","meet"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","baghdad","baghdad"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","saturday","saturday"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","discuss","discuss"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","regional","region"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","crises","crise"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","expected","expect"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","agenda","agenda"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","united","unit"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","nations","nation"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","chief","chief"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","antonio","antonio"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","guterres","guterr"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attend","attend"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","summit","summit"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","spanish","spanish"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","prime","prime"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","minister","minist"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","pedro","pedro"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sanchez","sanchez"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","sharply","sharpli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","criticised","criticis"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","offensive","offens"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","expected","expect"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","address","address"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","guest","guest"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","october","octob"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","resulted","result"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","deaths","death"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","people","peopl"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israeli","isra"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","civilians","civilian"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","afp","afp"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","tally","talli"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","based","base"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","official","offici"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","figures","figur"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hostages","hostag"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","remain","remain"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","including","includ"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","military","militari"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","dead","dead"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","health","health"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","ministry","ministri"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","run","run"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","territory","territori"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","people","peopl"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","killed","kill"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","resumed","resum"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","strikes","strike"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","march","march"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","taking","take"
"Gaza rescuers say 100 dead in fresh Israeli offensive | Prothom Alo","toll","toll"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","civil","civil"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","defence","defenc"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","agency","agenc"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","israeli","isra"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strikes","strike"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","tuesday","tuesday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","killed","kill"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","people","peopl"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","war","war"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","ravaged","ravag"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","palestinian","palestinian"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","territory","territori"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","intensified","intensifi"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","military","militari"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","offensive","offens"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","aimed","aim"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","crushing","crush"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","trickled","trickl"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strip","strip"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","monday","monday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","time","time"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","months","month"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","widespread","widespread"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","condemnation","condemn"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","total","total"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","blockade","blockad"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","sparked","spark"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","severe","sever"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","shortages","shortag"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","food","food"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","medicine","medicin"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","tuesday","tuesday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","spokesman","spokesman"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","received","receiv"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","permission","permiss"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","send","send"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","trucks","truck"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","aid","aid"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","israeli","isra"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","army","armi"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","stepped","step"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","offensive","offens"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","weekend","weekend"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","vowing","vow"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","defeat","defeat"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","rulers","ruler"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","october","octob"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","attack","attack"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","israel","israel"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","triggered","trigger"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","war","war"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strikes","strike"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","overnight","overnight"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","tuesday","tuesday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","left","left"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","dead","dead"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","children","children"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","women","women"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","dozens","dozen"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","wounded","wound"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","civil","civil"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","defence","defenc"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","spokesman","spokesman"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","mahmud","mahmud"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","bassal","bassal"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","told","told"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","afp","afp"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","bassal","bassal"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","people","peopl"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","killed","kill"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gas","gas"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","station","station"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","hit","hit"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","nuseirat","nuseirat"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","refugee","refuge"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","camp","camp"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strike","strike"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","house","hous"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","deir","deir"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","el","el"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","balah","balah"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","central","central"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","people","peopl"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","killed","kill"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strike","strike"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","school","school"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","sheltering","shelter"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","displaced","displac"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","palestinians","palestinian"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","city","citi"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","north","north"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","bassal","bassal"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","israeli","isra"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","military","militari"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","told","told"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","afp","afp"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","struck","struck"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","hamas","hama"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","terrorist","terrorist"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","operating","oper"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","command","command"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","control","control"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","centre","centr"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","school","school"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","compound","compound"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","comment","comment"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","incidents","incid"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","statement","statement"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","tuesday","tuesday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","military","militari"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","announced","announc"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","strikes","strike"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","terror","terror"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","targets","target"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","past","past"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","day","day"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","bombarded","bombard"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gas","gas"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","station","station"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","nuseirat","nuseirat"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","resident","resid"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","mahmoud","mahmoud"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","al","al"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","louh","louh"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","carried","carri"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","cloth","cloth"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","bag","bag"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","body","bodi"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","vehicle","vehicl"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","civilians","civilian"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","children","children"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","sleeping","sleep"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","fault","fault"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","told","told"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","afp","afp"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","security","secur"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","cabinet","cabinet"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","approved","approv"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","earlier","earlier"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","month","month"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","plan","plan"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","expand","expand"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","military","militari"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","offensive","offens"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","official","offici"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","include","includ"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","conquest","conquest"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","gaza","gaza"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","displacement","displac"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","population","popul"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","monday","monday"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","prime","prime"
"Gaza rescuers say 44 killed as Israel steps up offensive | Prothom Alo","minister","minist"
